title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
Home - Lion Corporate,https://lionco.com/,Lion is a global beverage company with a portfolio of brands in beer  cider  wine  spirits  seltzers  and non-alcoholic drinks.,lionco,"['L 7 68 York St Sydney, NEW SOUTH WALES, 2000 Australia', 'https://www.dnb.com/business-directory/company-profiles.lion_pty_ltd.ab09687f46a4cd4be2c359d3a2ad9201.html']","['info@slingshotters.com', 'https://www.crunchbase.com/organization/lion-unleashed']","['+64 21 024 03301', 'https://lionco.com/contact-us/news-media-contacts/']",None,"[['Ian Roberts ', 'Group Supply Chain & Technical Director_Lion ...'], 'None']","['Mining, oil and gas, Agriculture', 'from_classification_model']",None,"['$2.73 billion USD', 'https://www.dnb.com/business-directory/company-profiles.lion_pty_ltd.ab09687f46a4cd4be2c359d3a2ad9201.html']",None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/lion-unleashed']",None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.lion_pty_ltd.ab09687f46a4cd4be2c359d3a2ad9201.html']",0.75,0.25,0.75,0.0,0.4375
Ventia | Making Infrastructure Work For Communities,https://www.ventia.com/,Ventia is one of the largest essential services providers in Australia and New Zealand. We are proud to provide the services that keep infrastructure working for our communities.,ventia,"['LEVEL 8 80 PACIFIC HIGHWAY NORTH SYDNEY, NEW SOUTH WALES, 2060 Australia', 'https://www.dnb.com/business-directory/company-profiles.ventia_pty_limited.a042f7d2f19cd8f2.html']","['info@visionstream.com.au', 'https://www.crunchbase.com/organization/visionstream-pty-ltd']","['1300 836 827', 'https://www.ventia.com/contact']","['internet explorer', 'accounts enquiries', 'recommended pages', 'latest news', 'enquiry', 'microsoft', 'code', 'conduct', 'latest news \n                     \n                       \n                    type', 'the highlighted field']","[['MICHAEL KEITH METCALFE', 'Chief Executive Officer'], 'https://www.dnb.com/business-directory/company-profiles.ventia_pty_limited.a042f7d2f19cd8f2.html']","[['Information TechnologyReal EstateTelecommunications'], 'https://www.crunchbase.com/organization/visionstream-pty-ltd']","['1994', 'https://www.crunchbase.com/organization/visionstream-pty-ltd']","['$1.53 billion USD', 'https://www.dnb.com/business-directory/company-profiles.ventia_pty_limited.a042f7d2f19cd8f2.html']",None,"[' Bentleigh East, Victoria, Australia', 'https://www.crunchbase.com/organization/visionstream-pty-ltd']",None,"['Private', 'https://www.crunchbase.com/organization/visionstream-pty-ltd']",0.0,0.25,0.0,0.0,0.0625
About Facebook,https://about.fb.com/,Facebook builds technologies that give people the power to connect with friends and family  find communities and grow businesses.,about.fb,None,"['press@fb.com', 'https://about.fb.com/company-info/']",None,None,None,"['IT - Software, Agriculture', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
O'Brien Group Australia,https://www.obriengroupaustralia.com.au/,O'Brien Group is Australia and New Zealand's largest privately owned hospitality  entertainment and leisure company. For over 30 years  O'Brien Group has owned,obriengroupaustralia,"['619 CHURCH STREET RICHMOND, VICTORIA, 3121 Australia', 'https://www.dnb.com/business-directory/company-profiles.obrien_group_australia_pty_ltd.b21e98418cb5c4155583d60252047fe2.html']","['obga.reception@obga.com.au', 'https://www.obriengroupaustralia.com.au/contact/']","['1800 037 010', 'https://www.obriengroupaustralia.com.au/contact/']","['today o’brien group australia', 'queensberry street o’brien group australia', 'o’brien group', 'other o’brien group venues', 'o’brien group arena', 'bourke street o’brien group', 'venues o’brien group', 'pearl river road o’brien group australia', 'o’brien group arena icebergs', 'o’brien group australia']","[[""MICHAEL PATRICK O'BRIEN"", 'Director'], 'https://www.dnb.com/business-directory/company-profiles.obrien_group_australia_pty_ltd.b21e98418cb5c4155583d60252047fe2.html']","['Arts, entertainment and recreation, Education', 'from_classification_model']","['21 February 2005', 'https://opencorporates.com/companies/nz/1604778']","['$29.93 million USD', 'https://www.dnb.com/business-directory/company-profiles.obrien_group_australia_pty_ltd.b21e98418cb5c4155583d60252047fe2.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/1604778']",None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.obrien_group_australia_pty_ltd.b21e98418cb5c4155583d60252047fe2.html']",0.375,0.25,0.375,0.0,0.25
Specialist Executive Recruitment Agency · Austcorp,https://www.austcorpexecutive.com.au/,AustCorp Executive is a recruitment agency specialising in Healthcare & Nursing  FM & CRE  IT & Digital Media  Construction  Engineering & Rail_AustCorp Executive is a recruitment agency specialising in Healthcare &amp; Nursing  FM &amp; CRE  IT &amp; Digital Media  Construction  Engineering &amp; Rail,austcorpexecutive,"['9 & 10, 16 Spring Street, Sydney NSW Australia 2000', 'https://www.austcorpexecutive.com.au/contact-us']","['info@aaecenter.com', 'https://www.crunchbase.com/organization/australia-asia-executive-center']","['+61 (2) 8252 1111', 'https://www.austcorpexecutive.com.au/blog/2017/05/how-to-succeed-at-work-7-things-you-should-be-doing']","['aged care | armidale region nsw care manager', 'work experience opportunities', 'aged care manager', '| aged care | geelong', '| aged care', 'care manager', 'job opportunities', 'clinical care manager', 'aged care | regional vic | excellent salary', 'job roles']","[['David Harrison ', 'Owner_AustCorp Executive'], 'None']","[['Corporate TrainingEvents'], 'https://www.crunchbase.com/organization/australia-asia-executive-center']","['Jan 1, 2016', 'https://www.crunchbase.com/organization/australia-asia-executive-center']","['$912,000 USD', 'https://www.dnb.com/business-directory/company-profiles.austcorp_no_299_pty_limited.ee361514250104ea3587da04f63640b2.html']",None,"[' Parramatta, New South Wales, Australia', 'https://www.crunchbase.com/organization/australia-asia-executive-center']",None,"['Private', 'https://www.crunchbase.com/organization/australia-asia-executive-center']",0.5,0.25,0.75,0.0,0.375
Brisbane Airport (BNE) - Connecting Queensland 24/7,https://www.bne.com.au/,Brisbane Airport - It all begins here. Check the flight schedule  book parking  explore the shopping and dining guides and find passenger information here.,bne,"['PO Box 61 Hamilton Central QLD 4007', 'https://www.bne.com.au/passenger/to-and-from/traffic-infringements']","['feedback@bne.com.au', 'https://www.crunchbase.com/organization/brisbane-airport-corporation']","['+61 7 3139 8100', 'https://www.bne.com.au/passenger/shop-dine-explore/airport-hotels']","['brisbane airport booking flights', 'brisbane airport order', 'brisbane airport corporation', 'brisbane airport ambassadors', 'brisbane airport hotel', 'ibis brisbane airport', 'brisbane airport cargo', 'pullman brisbane airport', 'brisbane airport precinct', 'novotel brisbane airport']","[['CORY JAMES HEATHWOOD', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.bne_enterprise_limited.db6ec4eb0cf327e6206893edb5bb5581.html']","[['Air TransportationBusiness TravelRetail'], 'https://www.crunchbase.com/organization/brisbane-airport-corporation']","['1997', 'https://www.crunchbase.com/organization/brisbane-airport-corporation']","['$656,000 USD', 'https://www.dnb.com/business-directory/company-profiles.bne_enterprise_limited.db6ec4eb0cf327e6206893edb5bb5581.html']",None,"[' Brisbane, Queensland, Australia', 'https://www.crunchbase.com/organization/brisbane-airport-corporation']",None,"['Private', 'https://www.crunchbase.com/organization/brisbane-airport-corporation']",0.25,0.25,0.0,0.0,0.125
PECS Australia,https://pecsaustralia.com/,,pecsaustralia,"['Suite  8 , 105 Whitehall Street • Footscray VIC 3011', 'https://pecsaustralia.com/workshops/guide-to-managing-challenging-behaviours-online-march-2021/']","['sbian@pecs.com', 'https://pecsaustralia.com/our-offices/']","['+61 3 9362 0621', 'https://pecsaustralia.com/downloadable-books/']","['pecs proof pecs', 'pediatric guidelines recommend pecs pecs', 'j. pecs', 'pecs training', 'pecs communication book', 'pecs individuals', 'pecs apple', 'pecs users', 'pecs iv+', 'pecs icons']","[['SOPHIE MAY KERR', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.pyramid_educational_consultants_of_australia_pty_ltd.0bb6fff9a837f1874ecc86eafe4603f8.html']","['IT - Software, Healthcare', 'from_classification_model']","['20 December 2019', 'https://opencorporates.com/companies/au/638176637']","['$948,587 USD', 'https://www.dnb.com/business-directory/company-profiles.pyramid_educational_consultants_of_australia_pty_ltd.0bb6fff9a837f1874ecc86eafe4603f8.html']",None,"['Australia', 'https://opencorporates.com/companies/au/638176637']",None,"['Proprietorship Independent', 'https://www.dnb.com/business-directory/company-profiles.pyramid_educational_consultants_of_australia_pty_ltd.0bb6fff9a837f1874ecc86eafe4603f8.html']",0.625,0.25,0.0,0.0,0.21875
Car Park Compliance Services: Home,https://www.parkingcompliance.com.au/,Car Park Compliance Services provides professional enforcement services for various parking compliance issues.,parkingcompliance,"['229 Australia St, Newtown NSW 2042', ['Australia Street Infants School, address', 'knowledge_panel']]","['hello@spotparking.com.au', 'https://www.crunchbase.com/organization/pygg']","['1300 783 267', 'https://www.parkingcompliance.com.au/appeals/']","['car parking terms', 'car park compliance services', 'parking compliance', 'parking services', 'parking compliance issues', 'parking enforcement', 'parking', 'private parking enforcement', 'unauthorised parking', 'parking control']",None,"[['ParkingSocial MediaSoftware'], 'https://www.crunchbase.com/organization/pygg']","['May 3, 2015', 'https://www.crunchbase.com/organization/pygg']",None,None,"[' Pyrmont, New South Wales, Australia', 'https://www.crunchbase.com/organization/pygg']",None,"['Private', 'https://www.crunchbase.com/organization/pygg']",0.0,0.25,0.0,0.0,0.0625
Fergus: Smart Field Service Management Software,https://fergus.com/,Fergus is Smart Job Management Software for Australian trades businesses. Get your jobs under control and save time with our all-in-one solution.,fergus,"['20 Mount Albert Road Mount Albert, Auckland, 1025 New Zealand', 'https://fergus.com/privacy-policy/']","['support@fergus.com', 'https://www.crunchbase.com/organization/fergus-software']","['+61 476 114 962', 'https://fergus.com/privacy-policy/']",None,"[['DANIEL JOHN POLLARD', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.fergus_software_limited.3407ea7ca4fbeb16d1d77ac752012e6f.html']","[['AppsHome ServicesProfessional ServicesService IndustrySoftware'], 'https://www.crunchbase.com/organization/fergus-software']","['Aug 6, 2012', 'https://www.crunchbase.com/organization/fergus-software']","['$2.06 million USD', 'https://www.dnb.com/business-directory/company-profiles.fergus_software_limited.3407ea7ca4fbeb16d1d77ac752012e6f.html']",None,"[' Auckland, Auckland, New Zealand', 'https://www.crunchbase.com/organization/fergus-software']",None,"['Private', 'https://www.crunchbase.com/organization/fergus-software']",0.5,0.25,0.375,0.0,0.28125
EVSE Australia: Electric Car Charging Stations | EV Charger,https://evse.com.au/,Australia's #1 provider of EV charging stations. Power Multiple Electric Cars At Once. Call 1300 406 210 to Order Your Electric Vehicle Charging Station For Multiple Vehicles.,evse,"['Unit  14 / 13 Brumby Street Seven Hills NSW 2147 Australia', 'https://evse.com.au/login/']","['sales@evse.com.au', 'https://evse.com.au/login/']","['1300 40 62 10', 'https://evse.com.au/login/']","['ev charging stations', 'electric vehicle charging stations', 'ev charging cable', 'ev charging', 'ev charging station', 'commercial electric vehicle charging stations', 'eo universal ev charging station', 'solar car charging', 'amp ev charging station', '| 7.2kw eo universal ev charging station']","['Marty Andrews', 'founder(s)', 'https://www.crunchbase.com/organization/chargefox']","[['AutomotiveElectronicsManufacturingSustainability'], 'https://www.crunchbase.com/organization/chargefox']","['2017', 'https://www.crunchbase.com/organization/chargefox']","['$105,072 USD', 'https://www.dnb.com/business-directory/company-profiles.evse_australia.c13d4b378dd16f2f247414b8b57c5ad7.html']",None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/chargefox']",None,"['Private', 'https://www.crunchbase.com/organization/chargefox']",0.625,0.25,0.0,0.0,0.21875
Frogparking,https://frogparking.com/,Frogparking's home page,frogparking,"[""'FIRST L' SUITE 6 525 KINGSWAY MIRANDA, NEW SOUTH WALES, 2228 Australia"", 'https://www.dnb.com/business-directory/company-profiles.frogparking_pty_ltd.db40a3c74873e157d85f5f073198cf65.html']",None,None,"['frogparking pty ltd', 'loyalty indoor guidance', 'variable message signage', 'exclusive offers', 'frogparking inc', 'the complete parking management solution enforcement tools', 'license plate', 'reset password', 'palmerston north', 'reporting suite']","[['DONALD HARRY SANDBROOK', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.frogparking_pty_ltd.db40a3c74873e157d85f5f073198cf65.html']","['IT - Software, Finance and insurance', 'from_classification_model']","[' 1 March 2010', 'https://opencorporates.com/companies/nz/2411129']","['$3.64 million USD', 'https://www.dnb.com/business-directory/company-profiles.frogparking_pty_ltd.db40a3c74873e157d85f5f073198cf65.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/2411129']",None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.frogparking_pty_ltd.db40a3c74873e157d85f5f073198cf65.html']",0.0,0.0,0.0,0.0,0.0
The Good Guys - Online Electrical & Home Appliances,https://www.thegoodguys.com.au/,Pay Less Every Day on appliances & electronics at The Good Guys. Same day delivery on 100s of items. Ph. Sales 1300942765 Click&Collect ready in 1hr,thegoodguys,"['60 City Rd Southbank, VICTORIA, 3006 Australia', 'https://www.dnb.com/business-directory/company-profiles.the_good_guys_discount_warehouses_(australia)_pty_ltd.4817922e464610fae4f781f26f8a0e94.html']","['assist@thegoodguys.com.au', 'https://www.crunchbase.com/organization/the-good-guys']","['1300 748 190', 'https://www.thegoodguys.com.au/concierge/home-installation']","['k uhd smart qled tv', 'k uhd android led tv', 'k uhd smart frame qled tv', 'k uhd hdr smart tv proceed', 'k uhd android bravia led tv', 'k uhd smart nanocell led tv lg', 'k uhd android qled tv hitachi', 'k premium uhd android qled tv', 'k uhd android qled tv warning', 'uhd smart led tv']","[['RICHARD LINDSAY MURRAY', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.the_good_guys_discount_warehouses_(australia)_pty_ltd.4817922e464610fae4f781f26f8a0e94.html']","[['Retail'], 'https://www.crunchbase.com/organization/the-good-guys']","['1952', 'https://www.crunchbase.com/organization/the-good-guys']","['$759.09 million USD', 'https://www.dnb.com/business-directory/company-profiles.the_good_guys_discount_warehouses_(australia)_pty_ltd.4817922e464610fae4f781f26f8a0e94.html']",None,"[' Victoria Park, Queensland, Australia', 'https://www.crunchbase.com/organization/the-good-guys']",None,"['Private', 'https://www.crunchbase.com/organization/the-good-guys']",0.0,0.25,0.0,0.0,0.0625
